index,startName,startLat,startLong,count,per_count
407,Fulton St & Waverly Ave,40.68323865,-73.96599591,4658,0.15
408,E 51 St & Lexington Ave,40.75714758,-73.97207836,4564,0.15
409,Henry St & Atlantic Ave,40.69089272,-73.99612349,4549,0.15
410,Scholes St & Manhattan Ave,40.70870368,-73.9448625,4531,0.15
411,E 43 St & 5 Ave,40.75412081,-73.98025185,4531,0.15
412,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,4485,0.15
413,Duane St & Greenwich St,40.71748752,-74.0104554,4480,0.15
414,Franklin St & W Broadway,40.71911552,-74.00666661,4479,0.15
415,E 60 St & York Ave,40.759107,-73.959223,4463,0.15
416,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,4461,0.15
417,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,4457,0.15
418,Grove St PATH,40.71958612,-74.04311746,4456,0.15
419,1 Ave & E 110 St,40.7923272,-73.9383,4449,0.15
420,Washington Park,40.6917823,-73.9737299,4432,0.15
421,Park Pl & Vanderbilt Ave,40.6767,-73.969024,4432,0.15
422,E 68 St & 3 Ave,40.7671284,-73.96224618,4417,0.15
423,Willoughby St & Fleet St,40.69196566,-73.9813018,4413,0.15
424,1 Ave & E 16 St [temporarily removed],40.73221853,-73.98165557,4403,0.15
425,W 92 St & Broadway,40.7921,-73.9739,4402,0.15
426,Dean St & 4 Ave,40.68312489,-73.97895137,4390,0.15
427,S 4 St & Rodney St,40.70934,-73.95608,4379,0.15
428,Lenox Ave & W 117 St,40.8025566,-73.9490782,4372,0.15
429,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,4365,0.15
430,1 Ave & E 18 St [temporarily removed],40.73381219,-73.98054421,4357,0.15
431,Water - Whitehall Plaza,40.70255065,-74.0127234,4304,0.15
432,31 St & 23 Ave,40.7747878,-73.9125551,4303,0.15
433,27 St & Hunter St,40.7485,-73.941275,4301,0.15
434,Nassau Ave & Russell St,40.72557,-73.94434,4297,0.15
435,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,4293,0.15
436,Lafayette Ave & St James Pl,40.68851534,-73.9647628,4284,0.15
437,E 66 St & Madison Ave,40.76800889,-73.96845281,4271,0.15
438,Johnson St & Gold St,40.69474881,-73.98362464,4269,0.15
439,31 St & Newtown Ave,40.76754878,-73.92093346,4257,0.15
440,3 Ave & E 71 St,40.76873687,-73.96119945,4252,0.15
441,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,4244,0.15
442,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,4242,0.15
443,Congress St & Clinton St,40.6881529,-73.99520919,4238,0.15
444,Suydam St & Knickerbocker Ave,40.702013,-73.923769,4232,0.15
445,43 St & Broadway,40.7577284,-73.9166368,4229,0.15
446,Avenue D & E 12 St,40.72580614,-73.97422494,4224,0.15
447,Dean St & Franklin Ave,40.67759207,-73.95563722,4218,0.15
448,31 St & Broadway,40.761584,-73.925921,4215,0.15
449,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,4204,0.15
450,7 Ave & Park Pl,40.6776147,-73.97324283,4184,0.15
451,E 88 St & Park Ave,40.7814107,-73.95595908,4162,0.15
452,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,4118,0.15
453,West End Ave & W 78 St,40.783786,-73.981687,4101,0.15
454,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,4099,0.15
455,36 Ave & 10 St,40.7614376,-73.9411265,4089,0.15
456,Devoe St & Lorimer St,40.71335226,-73.94910336,4067,0.15
457,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,4062,0.15
458,2 Ave & E 104 St,40.7892105,-73.94370784,4049,0.15
459,Central Park West & W 102 St,40.795346,-73.96186,4035,0.15
460,Fulton St & Utica Ave,40.6794268,-73.9298911,4032,0.15
461,Broadway & Roebling St,40.70924826,-73.96063149,4030,0.15
462,E 58 St & Madison Ave,40.76302594,-73.97209525,4027,0.15
463,W 47 St & 6 Ave,40.758397,-73.98255,4023,0.15
464,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,4020,0.15
465,Driggs Ave & N Henry St,40.72325,-73.94308,3992,0.15
466,Park Pl & Church St,40.71334184,-74.00935516,3992,0.15
467,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,3986,0.15
468,E 118 St & 3 Ave,40.799139,-73.9389152,3974,0.15
469,Montague St & Clinton St,40.69428114,-73.99230033,3954,0.15
470,Nassau St & Navy St,40.69839895,-73.98068914,3898,0.15
471,5 Ave & 3 St,40.6728155,-73.98352355,3898,0.15
472,Mt Morris Park W & W 120 St,40.804038,-73.945925,3894,0.15
473,Cadman Plaza E & Johnson St,40.69531728,-73.99015725,3872,0.15
474,Amsterdam Ave & W 125 St,40.813358,-73.956461,3870,0.15
475,Vernon Blvd & 10 St,40.7671863,-73.9373554,3868,0.15
476,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,3856,0.15
477,Hamilton Park,40.72759597,-74.04424731,3845,0.15
478,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3835,0.15
479,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3832,0.15
480,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,3825,0.15
481,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,3820,0.15
482,Bergen St & Flatbush Ave,40.68094472,-73.97567332,3818,0.15
483,India St & West St,40.73181402,-73.95995021,3811,0.15
484,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,3809,0.15
485,14 St & 5 Ave,40.666287,-73.98895053,3806,0.15
486,31 Ave & 34 St,40.763154,-73.920827,3800,0.15
487,E 93 St & 2 Ave,40.78245418,-73.94891962,3797,0.15
488,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,3783,0.15
489,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,3771,0.15
490,Broadway & W 37 St,40.75172632,-73.98753523,3756,0.15
491,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,3756,0.15
492,Lenox Ave & W 115 St,40.8011939,-73.9500739,3755,0.15
493,Leonard St & Nassau Ave,40.72395678,-73.94984365,3739,0.15
494,W 18 St & 9 Ave,40.74353373,-74.00367558,3735,0.15
495,Clinton St & Joralemon St,40.69239502,-73.99337909,3702,0.15
496,E 103 St & Lexington Ave,40.7903051,-73.94755757,3700,0.15
497,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,3680,0.15
498,E 68 St & Madison Ave,40.7691572,-73.96703464,3665,0.15
499,W 104 St & Amsterdam Ave,40.79904139,-73.9664948,3648,0.15
500,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3626,0.15
501,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,3594,0.15
502,Marin Light Rail,40.71458404,-74.04281706,3575,0.15
503,Harborside,40.7192517,-74.034234,3572,0.15
504,Schermerhorn St & Court St,40.69102926,-73.99183363,3569,0.15
505,Broadway & Moylan Pl,40.8143256,-73.9590255,3552,0.15
506,State St & Smith St,40.68926942,-73.98912867,3548,0.15
507,W 113 St & Broadway,40.805973,-73.964928,3542,0.15
508,E 95 St & 3 Ave,40.7849032,-73.950503,3535,0.15
509,Columbia Heights & Cranberry St,40.70037867,-73.99548059,3525,0.15
510,Lexington Ave & Classon Ave,40.68676793,-73.95928168,3519,0.15
511,E 91 St & Park Ave,40.7835016,-73.955327,3518,0.15
512,Lewis Ave & Madison St,40.686312,-73.935775,3509,0.15
513,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,3500,0.15
514,St James Pl & Pearl St,40.71117416,-74.00016545,3483,0.15
515,Leonard St & Maujer St,40.71036854,-73.94705951,3477,0.15
516,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,3473,0.15
517,E 56 St & Madison Ave,40.761573,-73.972628,3467,0.15
518,28 St & 41 Ave,40.751047,-73.93797,3444,0.15
519,Nassau Ave & Newell St,40.72481256,-73.94752622,3436,0.15
520,Park Ave & E 124 St,40.8045555,-73.9396861,3435,0.15
521,Sterling Pl & Bedford Ave,40.672695,-73.954131,3416,0.15
522,34 Ave & 38 St,40.756913,-73.921631,3410,0.15
523,Rogers Ave & Sterling St,40.6630619,-73.9538746,3408,0.15
524,Morningside Ave & W 123 St,40.81,-73.9551508,3403,0.15
525,Steinway St & 28 Ave,40.7656251,-73.9136695,3398,0.15
526,Crescent St & Broadway,40.7633589,-73.9286471,3369,0.15
527,W 116 St & Broadway,40.8082,-73.9641,3366,0.15
528,45 Rd & 11 St,40.74708586,-73.94977234,3359,0.15
529,Monroe St & Bedford Ave,40.6851443,-73.95380904,3329,0.15
530,Carlton Ave & Dean St,40.6809741,-73.9710097,3326,0.15
531,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,3312,0.15
532,2 Ave & E 99 St,40.7862586,-73.94552579,3305,0.15
533,Monroe St & Classon Ave,40.6845683,-73.95881081,3290,0.15
534,Halsey St & Tompkins Ave,40.6823687,-73.944118,3280,0.15
535,Lexington Ave & E 111 St,40.7954121,-73.9441232,3276,0.15
536,Macon St & Nostrand Ave,40.68098339,-73.95004798,3270,0.15
537,Columbus Dr at Exchange Pl,40.71687,-74.03281,3269,0.15
538,6 St & 7 Ave,40.6686627,-73.97988067,3267,0.15
539,Willoughby Ave & Walworth St,40.69331716,-73.95381995,3255,0.15
540,E 106 St & Madison Ave,40.7934337,-73.94945003,3251,0.15
541,Classon Ave & St Marks Ave,40.6765198,-73.9596082,3242,0.15
542,Broadway & Whipple St,40.7016657,-73.9437303,3236,0.15
543,E 114 St & 1 Ave,40.7945663,-73.9362541,3207,0.15
544,Broad St & Bridge St,40.70365182,-74.01167797,3207,0.15
545,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,3198,0.15
546,E 106 St & 1 Ave,40.7892529,-73.93956237,3194,0.15
547,Columbia St & Degraw St,40.6859296,-74.00242364,3185,0.15
548,Henry St & Middagh St,40.7003,-73.991581,3179,0.15
549,E 115 St & Lexington Ave,40.797911,-73.9423,3162,0.15
550,Greene Ave & Nostrand Ave,40.6883337,-73.950916,3160,0.15
551,E 106 St & Lexington Ave,40.791976,-73.945993,3160,0.15
552,Willoughby Ave & Hall St,40.69196035,-73.96536851,3151,0.15
553,Van Brunt St & Van Dyke St,40.67583294,-74.01472628,3148,0.15
554,W 107 St & Columbus Ave,40.7997568,-73.96211287,3140,0.15
555,Banker St & Meserole Ave,40.72606,-73.95621,3135,0.15
556,Bushwick Ave & Powers St,40.71247661,-73.94100005,3128,0.15
557,Hancock St & Bedford Ave,40.68216564,-73.95399026,3118,0.15
558,Baltic St & 5 Ave,40.6795766,-73.97854971,3116,0.1
559,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,3112,0.1
560,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,3102,0.1
561,Concord St & Bridge St,40.69766564,-73.98476437,3097,0.1
562,E 102 St & Park Ave,40.7904828,-73.95033068,3090,0.1
563,36 Ave & 31 St,40.75651273,-73.92957486,3089,0.1
564,Bayard St & Leonard St,40.71915572,-73.94885391,3046,0.1
565,Carroll St & Smith St,40.680611,-73.99475825,3044,0.1
566,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,3043,0.1
567,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,3042,0.1
568,Coffey St & Conover St,40.677236,-74.015665,3033,0.1
569,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,3031,0.1
570,Washington Ave & Park Ave,40.69610226,-73.96751037,3023,0.1
571,Front St & Gold St,40.70224,-73.982578,3016,0.1
572,Sip Ave,40.7308971,-74.06391263,3012,0.1
573,E 81 St & Park Ave,40.77677702,-73.9590097,3000,0.1
574,Henry St & Degraw St,40.6847514,-73.99917254,3000,0.1
575,E 109 St & 3 Ave,40.79329668,-73.9432083,2989,0.1
576,Columbia St & Kane St,40.68763155,-74.0016256,2974,0.1
577,31 Ave & Steinway St,40.7611488,-73.9170071,2972,0.1
578,Washington Ave & Greene Ave,40.68650065,-73.96563307,2957,0.1
579,28 Ave & 35 St,40.7671,-73.9169858,2950,0.1
580,Fulton St & Clermont Ave,40.68415748,-73.96922273,2933,0.1
581,Sterling St & Bedford Ave,40.6627059,-73.9569115,2919,0.1
582,14 St & 7 Ave,40.663779,-73.98396846,2911,0.1
583,Union St & 4 Ave,40.6772744,-73.98282002,2898,0.1
584,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2874,0.1
585,JC Medical Center,40.71653978,-74.04963791,2872,0.1
586,3 St & 7 Ave,40.6703837,-73.97839676,2871,0.1
587,2 Ave & 36 St,40.65708867,-74.00870204,2870,0.1
588,St Nicholas Ave & W 137 St,40.818477,-73.947568,2850,0.1
589,Cambridge Pl & Gates Ave,40.68488,-73.96304,2806,0.1
590,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2787,0.1
591,Pacific St & Nevins St,40.6853761,-73.98302136,2787,0.1
592,Sands St Gate,40.699569,-73.979827,2773,0.1
593,19 St & 24 Ave,40.7774552,-73.9225403,2755,0.1
594,21 St & Hoyt Ave S,40.774645,-73.923706,2750,0.1
595,31 Ave & 30 St,40.7647,-73.9240312,2743,0.1
596,Newport PATH,40.7272235,-74.0337589,2721,0.1
597,Steinway St & 23 Ave,40.7713937,-73.9077436,2720,0.1
598,E 67 St & Park Ave,40.7678008,-73.96592081,2713,0.1
599,Harrison St & Hudson St,40.71870987,-74.0090009,2697,0.1
600,Garfield Pl & 8 Ave,40.6711978,-73.97484126,2689,0.1
601,Monroe St & Tompkins Ave,40.686203,-73.944694,2686,0.1
602,Division Ave & Hooper St,40.70684203,-73.9544354,2681,0.1
603,Fulton St & Irving Pl,40.68186,-73.959432,2674,0.1
604,Grand Ave & Bergen St,40.678045,-73.962408,2673,0.1
605,Boerum St & Broadway,40.70538077,-73.94976519,2665,0.1
606,35 St & Broadway,40.760339,-73.9222427,2660,0.1
607,Underhill Ave & Pacific St,40.6804836,-73.9646795,2659,0.1
608,5 Ave & E 126 St,40.80698,-73.941747,2656,0.1
609,Lewis Ave & Decatur St,40.6814598,-73.934903,2652,0.1
610,Pitt St & Stanton St,40.71926081,-73.98178024,2646,0.1
611,Bond St & Bergen St,40.6849668,-73.98620772,2633,0.1
612,N 11 St & Kent Ave,40.72248189,-73.95921931,2609,0.1
613,Carroll St & 5 Ave,40.6751622,-73.9814832,2604,0.1
614,Graham Ave & Withers St,40.7169811,-73.94485918,2603,0.1
615,W 120 St & Claremont Ave,40.8109494,-73.9634,2594,0.1
616,Sharon St & Olive St,40.715353,-73.93856,2593,0.1
617,Degraw St & Smith St,40.6829151,-73.99318208,2574,0.1
618,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,2573,0.1
619,Dean St & Hoyt St,40.6864442,-73.98759104,2568,0.1
620,Grove St & Broadway,40.69047,-73.923511,2565,0.1
621,Kane St & Clinton St,40.6861758,-73.99645295,2563,0.1
622,E 118 St & 1 Ave,40.79747,-73.93504,2544,0.1
623,City Hall,40.7177325,-74.043845,2538,0.1
624,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,2536,0.1
625,E 97 St & 3 Ave,40.7859201,-73.94860294,2530,0.1
626,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,2524,0.1
627,Clinton Ave & Flushing Ave,40.69794,-73.96986848,2516,0.1
628,21 St & 31 Dr,40.7659,-73.930819,2513,0.1
629,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,2503,0.1
630,3 St & 3 Ave,40.6750705,-73.98775226,2482,0.1
631,Morris Canal,40.71241882,-74.03852552,2465,0.1
632,Laight St & Hudson St,40.72185379,-74.00771779,2461,0.1
633,E 98 St & Park Ave,40.78813,-73.95206,2455,0.1
634,Putnam Ave & Throop Ave,40.6851532,-73.94111,2447,0.1
635,Newtown Ave & 23 St,40.7713615,-73.9246145,2445,0.1
636,Paulus Hook,40.7141454,-74.0335519,2421,0.1
637,39 St & 2 Ave,40.65539977,-74.01062787,2421,0.1
638,Madison Ave & E 120 St,40.80295,-73.942954,2410,0.1
639,Union Ave & Jackson St,40.7160751,-73.952029,2405,0.1
640,3 Ave & E 112 St,40.795508,-73.941606,2403,0.1
641,Crescent St & 30 Ave,40.768692,-73.9249574,2382,0.1
642,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,2370,0.1
643,48 Ave & 5 St,40.74436329,-73.95587325,2366,0.1
644,10 St & 7 Ave,40.6662078,-73.98199886,2353,0.1
645,Melrose St & Broadway,40.697481,-73.935877,2348,0.1
646,Verona Pl & Fulton St,40.68035608,-73.9476791,2343,0.1
647,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,2334,0.1
648,Park Pl & Franklin Ave,40.6741806,-73.9564947,2324,0.1
649,44 Dr & 21 St,40.748,-73.9460927,2321,0.1
650,Carlton Ave & Flushing Ave,40.697787,-73.973736,2319,0.1
651,E 115 St & Madison Ave,40.7989445,-73.944846,2304,0.1
652,Kingsland Ave & Nassau Ave,40.72577,-73.94173,2299,0.1
653,Carroll St & Bond St,40.6786115,-73.99037292,2296,0.1
654,47 Ave & 31 St,40.743,-73.93561,2284,0.1
655,Greene Ave & Throop Ave,40.6894932,-73.942061,2274,0.1
656,Vernon Blvd & 30 Rd,40.770845,-73.934171,2271,0.1
657,E 116 St & 2 Ave,40.796879,-73.937261,2270,0.1
658,Clinton St & 4 Place,40.6783563,-74.00014502,2264,0.1
659,Douglass St & 4 Ave,40.6792788,-73.98154004,2263,0.1
660,Newton Rd & 44 St,40.7595701,-73.9142678,2258,0.1
661,Carroll St & 6 Ave,40.6740886,-73.9787282,2257,0.1
662,Pierrepont St & Monroe Pl,40.69535693,-73.99344027,2241,0.1
663,Carroll St & Columbia St,40.6830456,-74.00348559,2225,0.1
664,Warren St & Court St,40.686371,-73.99383324,2219,0.1
665,Bedford Ave & S 9 St,40.70853074,-73.96408963,2215,0.1
666,35 St & 34 Ave,40.7580583,-73.9242751,2194,0.1
667,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,2193,0.1
668,Warren St,40.7211236,-74.03805095,2191,0.1
669,Washington St,40.7242941,-74.0354826,2182,0.1
670,2 Ave & E 122 St,40.8006721,-73.9349,2175,0.1
671,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,2173,0.1
672,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,2170,0.1
673,3 Ave & E 100 St,40.7877214,-73.94728331,2168,0.1
674,E 118 St & Madison Ave,40.8014866,-73.9442507,2164,0.1
675,Smith St & 9 St,40.6746957,-73.99785768,2152,0.1
676,31 St & Thomson Ave,40.74469738,-73.93540375,2151,0.1
677,Irving Ave & Jefferson St,40.70538,-73.92535,2151,0.1
678,9 St & 44 Rd,40.74966,-73.9521,2147,0.1
679,Riverside Dr & W 145 St,40.827305,-73.951989,2143,0.1
680,McKibbin St & Bogart St,40.706237,-73.933871,2135,0.1
681,Leonard St & Boerum St,40.70583339,-73.94644578,2135,0.1
682,Pleasant Ave & E 120 St,40.7974772,-73.9311847,2132,0.1
683,Newark Ave,40.72152515,-74.04630454,2121,0.1
684,Clinton St & Union St,40.6831164,-73.99785267,2100,0.1
685,Crescent St & 34 Ave,40.76108,-73.930562,2087,0.1
686,Lorimer St & Calyer St,40.72795,-73.95414,2063,0.1
687,Richardson St & N Henry St,40.71907891,-73.9422369,2061,0.1
688,6 Ave & 9 St,40.668127,-73.98377641,2051,0.1
689,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,2050,0.1
690,Union St & Bedford Ave,40.6691783,-73.9554162,2048,0.1
691,Broadway & Kosciuszko St,40.69329,-73.92852,2047,0.1
692,28 Ave & 44 St,40.76408932,-73.91065121,2042,0.1
693,Beaver St & Fayette St,40.70099,-73.93921,2042,0.1
694,Wyckoff St & Nevins St,40.683426,-73.984275,2040,0.1
695,Putnam Ave & Nostrand Ave,40.68402,-73.94977,2030,0.1
696,12 St & 4 Ave,40.668603,-73.9904394,2021,0.1
697,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2007,0.1
698,24 St & 41 Ave,40.752474,-73.939991,2005,0.1
699,Park Ave & St Edwards St,40.69608941,-73.97803415,1985,0.1
700,Butler St & Court St,40.6849894,-73.99440329,1981,0.1
701,Knickerbocker Ave & George St,40.704425,-73.92836,1973,0.1
702,Carlton Ave & Park Ave,40.69580705,-73.97355569,1968,0.1
703,Smith St & 3 St,40.6787242,-73.99599099,1967,0.1
704,Van Vorst Park,40.71848892,-74.04772663,1962,0.1
705,21 St & Queens Plaza North,40.75325964,-73.94335788,1958,0.1
706,4 Ave & 9 St,40.6705135,-73.98876585,1953,0.1
707,31 Ave & Crescent St,40.7658346,-73.9265474,1951,0.1
708,Union Ave & Wallabout St,40.70029511,-73.95032283,1951,0.1
709,6 Ave & 12 St,40.6663181,-73.9854617,1947,0.1
710,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,1942,0.1
711,38 Ave & 29 St,40.75473,-73.93367,1940,0.1
712,Suydam St & Broadway,40.69544,-73.93223,1937,0.1
713,Prospect Pl & 6 Ave,40.6793307,-73.97519523,1937,0.1
714,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,1937,0.1
715,Central Ave & Starr Street,40.700003,-73.92834,1932,0.1
716,Columbus Drive,40.7183552,-74.03891444,1930,0.1
717,Halsey St & Broadway,40.68565,-73.91564,1899,0.1
718,1 Pl & Clinton St,40.6809591,-73.99905709,1895,0.1
719,Evergreen Ave & Noll St,40.70106,-73.93318,1885,0.1
720,W 129 St & Convent Ave,40.81439444,-73.95324737,1883,0.1
721,Frost St & Meeker Ave,40.71766197,-73.94880027,1874,0.1
722,40 Ave & 9 St,40.75742,-73.945133,1865,0.1
723,Stockholm St & Wilson Ave,40.699304,-73.923044,1860,0.1
724,31 St & Astoria Blvd,40.7699176,-73.9184057,1856,0.1
725,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,1855,0.1
726,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,1853,0.1
727,Broadway & Madison St,40.68822,-73.91966,1850,0.1
728,Degraw St & Hoyt St,40.68199044,-73.99079025,1849,0.1
729,Knickerbocker Ave & Thames St,40.70539,-73.92976,1833,0.1
730,George St & Wilson Ave,40.702997,-73.92997,1827,0.1
731,Douglass St & 3 Ave,40.6802133,-73.98432695,1819,0.1
732,Clermont Ave & Park Ave,40.69573398,-73.97129668,1819,0.1
733,President St & Henry St,40.6828003,-73.99990419,1811,0.1
734,Bradhurst Ave & W 148 St,40.825125,-73.941616,1810,0.1
735,Humboldt St & Varet St,40.7031724,-73.940636,1797,0.1
736,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,1784,0.1
737,White St & Moore St,40.704508,-73.9351,1780,0.1
738,Lexington Ave & E 120 St,40.8013066,-73.9398167,1777,0.1
739,Van Brunt St & Wolcott St,40.6773429,-74.01275056,1775,0.1
740,Broadway & W 122 St,40.8120562,-73.9612547,1775,0.1
741,Albany Ave & Fulton St,40.6800105,-73.938475,1763,0.1
742,10 St & 5 Ave,40.6686273,-73.98700053,1756,0.1
743,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,1748,0.1
744,Irving Ave & Harman St,40.70108,-73.9179,1736,0.1
745,5 St & 51 Ave,40.7423737,-73.9566,1734,0.1
746,34 St & 35 Ave,40.7569332,-73.9262231,1718,0.1
747,Calyer St & Jewel St,40.72984,-73.94839,1715,0.1
748,Lincoln Pl & Classon Ave,40.6721683,-73.9609,1709,0.1
749,31 St & Northern Blvd,40.75186951,-73.9334929,1709,0.1
750,Court St & Nelson St,40.6763947,-73.99869893,1709,0.1
751,Wyckoff Av & Jefferson St,40.707165,-73.923711,1704,0.1
752,E 123 St & Lexington Ave,40.8029263,-73.9379,1703,0.1
753,Wilson Ave & Troutman St,40.70166,-73.92754,1696,0.1
754,E 118 St & Park Ave,40.8005385,-73.9419949,1687,0.1
755,Broadway & 12 St,40.7668,-73.9347774,1684,0.1
756,LaGuardia Pl & W 3 St [temporarily removed],40.72917025,-73.99810231,1674,0.1
757,Wyckoff Av & Stanhope St,40.703545,-73.917775,1669,0.1
758,Jackson St & Leonard St,40.71638032,-73.94821286,1663,0.1
759,Irving Ave & DeKalb Ave,40.7027,-73.92095,1661,0.1
760,Jackson Ave & 46 Rd,40.74524768,-73.94733276,1655,0.1
761,35 Ave & 37 St,40.7557327,-73.9236611,1652,0.1
762,37 Ave & 35 St,40.7531106,-73.9279917,1629,0.1
763,Manhattan Av & Leonard St,40.72084,-73.94844,1626,0.1
764,Powers St & Olive St,40.71323,-73.93894,1620,0.1
765,3 Ave & 14 St,40.6685455,-73.99333264,1616,0.1
766,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,1614,0.1
767,28 St & 36 Ave,40.757186,-73.932719,1601,0.1
768,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,1598,0.1
769,7 St & 5 Ave,40.6704922,-73.98541675,1594,0.1
770,Lincoln Park,40.7246051,-74.07840595,1587,0.1
771,E 128 St & Madison Ave,40.80756,-73.939182,1566,0.1
772,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,1558,0.05
773,E 149 St & Morris Ave,40.81734,-73.922962,1552,0.05
774,Jersey & 3rd,40.72333159,-74.04595256,1552,0.05
775,Graham Ave & Herbert St,40.71929301,-73.94500379,1532,0.05
776,Bushwick Ave & Linden St,40.69146,-73.92146,1528,0.05
777,Columbus Ave & W 103 St,40.7969347,-73.96434123,1513,0.05
778,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,1512,0.05
779,Broadway & Hancock St,40.68663,-73.9168,1509,0.05
780,Greene Av & Myrtle Av,40.698568,-73.918877,1496,0.05
781,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,1484,0.05
782,Kent St & McGuinness Blvd,40.73124,-73.95161,1467,0.05
783,27 Ave & 9 St,40.7739825,-73.9309134,1462,0.05
784,Bushwick Ave & Harman St,40.69356,-73.92524,1456,0.05
785,24 Ave & 26 St,40.774591,-73.918544,1450,0.05
786,Pioneer St & Van Brunt St,40.679043,-74.011169,1449,0.05
787,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,1448,0.05
788,Willoughby St & Ashland Pl,40.69178,-73.97877,1437,0.05
789,Rockaway Ave & Bainbridge St,40.68319988,-73.91166642,1429,0.05
790,Forest Ave & Summerfield St,40.69922,-73.89795,1416,0.05
791,Morgan Ave & Lombardy St,40.72226,-73.93889,1408,0.05
792,24 Ave & 29 St,40.7729,-73.916142,1400,0.05
793,McGinley Square,40.72533993,-74.06762213,1400,0.05
794,2 Ave & E 125 St,40.802554,-73.933509,1391,0.05
795,Crescent St & 35 Ave,40.7596276,-73.9321455,1379,0.05
796,35 Ave & 10 St,40.76315482,-73.9398551,1378,0.05
797,Engert Ave & McGuinness Blvd,40.72158,-73.94546,1376,0.05
798,Grand St,40.71517768,-74.03768331,1366,0.05
799,Union St & Nevins St,40.679098,-73.98765475,1362,0.05
800,Dock 72 Way & Market St,40.69985,-73.97141,1351,0.05
801,Sigourney St & Columbia St,40.67267243,-74.00879525,1348,0.05
802,Manila & 1st,40.72165072,-74.04288411,1346,0.05
803,30 Ave & 21 St,40.7703743,-73.9286078,1342,0.05
804,Van Sinderen Ave & Truxton St,40.6786,-73.90369,1335,0.05
805,Cedar St & Myrtle Ave,40.697842,-73.926241,1330,0.05
806,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,1326,0.05
807,5 St & 6 Ave,40.6704836,-73.98208968,1320,0.05
808,Bushwick Ave & Forrest St,40.70076,-73.93641,1316,0.05
809,Bedford Ave & Montgomery St,40.665816,-73.956934,1314,0.05
810,W 133 St & 12 Ave,40.820003,-73.959089,1313,0.05
811,Central Ave & Melrose St,40.70112,-73.93039,1309,0.05
